微博id,用户id,内容,创建时间,点赞数,评论数,转发数,是否原创
4519511136440771,5544888154,//@陈晓芳:前两天转的//@陈晓芳:老公 想老公了,2020-06-25 02:07:16,0,0,0,1
4519506368097146,5544888154,转发微博,2020-06-25 01:07:18,0,0,0,1
4519506347617158,5544888154,//@迷失独角兽:？？？这是人类的腿吗？？？？也太长了我的天,2020-06-25 01:07:18,0,0,0,1
4519506150224641,5544888154,转发微博,2020-06-25 01:07:18,0,0,0,1
4519506133409085,5544888154,//@迷失独角兽:靠！！气氛开始升温 危险又迷人,2020-06-25 01:07:18,0,0,0,1
4519506107921299,5544888154,//@迷失独角兽:哇哇哇哥哥也是我的骄傲,2020-06-25 01:07:18,0,0,0,1
4519736254416902,3319077882,这个好好看 眼神好绝,2020-06-25 16:09:19,0,0,0,1
4519712035188234,3319077882,//@BEMYLION:hao还是要有的。//@可爱的肉球:看看四大三小新老流量还有各家演员粉都号召要在豆瓣人手至少两个号并且认真养号就应该知道豆瓣有多重要了。简单粗暴地说豆瓣就是人多就有话语权，不管是小坤歌曲甚至今后影视作品的打分，还是为了控住鸡鸭鹅的源头进行黑贴控赞工作，这一切都需要有号！,2020-06-25 15:07:19,0,0,1,1
4519711137745607,3319077882,哈哈哈哈哈哈哈哈哈嗝#奔跑吧蔡徐坤#,2020-06-25 15:07:19,0,0,0,1
4519677080115494,3319077882,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人##动感地带蔡徐坤焕新合作# 菜菜打捞@蔡徐坤 情人—蔡徐坤 ,2020-06-25 13:07:19,0,13,1,0
4519674542990008,3319077882,哈哈哈哈哈哈哈#奔跑吧蔡徐坤#,2020-06-25 12:07:19,0,0,0,1
4519673401938556,3319077882,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人##动感地带蔡徐坤焕新合作# 菜菜打捞@蔡徐坤 情人—蔡徐坤 ,2020-06-25 12:07:19,0,16,0,0
4519672043036314,3319077882,啊啊啊啊啊啊啊啊是我们家猪咪粽子,2020-06-25 12:07:19,0,0,2,1
4519671830050734,3319077882,好期待明天的奔跑吧#奔跑吧蔡徐坤#,2020-06-25 12:07:19,0,0,0,1
4519671246241459,3319077882,吃蔡徐坤爱吃的蛋黄咸粽子,2020-06-25 12:07:19,0,0,0,1
4349875028256836,6692499506,涨.纷+薇17422880   臭腐化为神奇，神奇化为臭腐。——《庄子·北游》 ,2019-03-14,1,0,0,0
4499526302350379,6589681470,我刚刚成功抽到了现金红包！小积分竟能抽大礼，机会难得戳我抽奖>> 现金红包天天拿 ,2020-04-30,0,0,0,0
4499101649648540,6589681470,我已完成花果轻乳#青春有你# 2 微博加油助力！快来助力你喜欢的训练生，为她赢取微博曝光资源！青春逐梦，多远都可以到达！@爱奇艺青春有你 @微博综艺 #青春福粒社#花果轻乳青春有你2 ,2020-04-29,1,0,0,0
4475494948776467,6589681470,蔡徐坤新歌好听超话求积分 ,2020-02-24,0,4,0,0
4475205000538527,6589681470,奎葵超话互积分 ,2020-02-23,0,13,0,0
4475204459596953,6589681470,#蔡徐坤了解一下[超话]#互积分 ,2020-02-23,2,11,1,0
4475204396725218,6589681470,蔡徐坤1起聆听超话积分互 ,2020-02-23,1,10,0,0
4475204350672996,6589681470,互积分 ,2020-02-23,0,1,0,0
4475203239679184,6589681470,蔡徐坤粉丝爱心接力超话互积分 ,2020-02-23,0,1,0,0
4475203193066974,6589681470,欧莱雅蔡徐坤超话互积分 ,2020-02-23,0,4,0,0
4475202630986987,6589681470,蔡徐坤新歌超话互积分 ,2020-02-23,0,6,0,0
4498665471664681,6487944693,蔡徐坤超话我這是甚麼神仙運氣吖 ,2020-04-28,3,12,2,0
4464767777476994,6487944693,蔡徐坤超话@蔡徐坤 #蔡徐坤# IKUN們加油♥️努力追上拿回超話No.1丫幫我賺積分→滴滴[带着微博去旅行] ,2020-01-25,5,11,11,0
4510328090718561,5660550147,蔡徐坤超话#蔡徐坤新单情人# 蔡徐坤呀 我简直太喜欢你啦 情人太好听了 你也……太迷人了@蔡徐坤 ,2020-05-30,1,1,0,0
4496782417882974,5660550147,蔡徐坤超话哥哥 我去上学啦  你要想我啊我也不知道什么时候会回来@蔡徐坤 ,2020-04-23,4,18,1,0
4495929400789340,5660550147,蔡徐坤超话蔡徐坤积分 ,2020-04-20,2,12,1,0
4495928427828134,5660550147,蔡徐坤超话我爱你蔡徐坤  我更爱积分呀葱那 ,2020-04-20,1,9,0,0
4495470061387666,5660550147,蔡徐坤超话#蔡徐坤代言珀莱雅# 蔡徐坤葱鸭 ,2020-04-19,2,10,2,0
4495468526364683,5660550147,蔡徐坤新歌首发超话积分谢谢 ,2020-04-19,0,25,1,0
4495388071722582,5660550147,转发微博,2020-04-19,0,0,0,1
4492246722600788,5660550147,蔡徐坤超话#蔡徐坤新歌# 永远爱你 ,2020-04-10,5,13,1,0
4268653975070936,6611308697,亚洲欢迎你 ,2018-08-02,0,0,0,0
4268653950583359,6611308697,"这个就是 Moto Z3, 定义为 Moto Z3 Play 的特別版。 ",2018-08-02,0,0,0,0
4268376672602933,6611308697,汉服 玉京曾忆旧繁华，万里帝王家。琼树玉殿，朝喧弦管，暮列笙琶——宋徽宗《瑞鹤图》正对了这句诗...扇子：花锦城手工 ,2018-08-02,0,0,0,0
4267865282989047,6611308697,【  王铎 · 书法欣赏   】 ,2018-07-31,0,0,0,0
4267661937943489,6611308697,《金秘书为何这样》好看！！又甜又可爱！！集集笑成傻子！！朴叙俊小哥哥演技好好！真逗比又帅气！！等更新了时补了他演的《她很漂亮》！！也超级好看！高甜又逗比！！朴敏英小姐姐演技也好好！！《任医》时就特别喜欢！！！ ,2018-07-31,0,0,0,0
4267451018933176,6611308697,老实交代：刚才是不是你在啃摇控板？ ,2018-07-30,0,0,0,0
4267273378321235,6611308697,OPPO Find X国行正式发布：标准版4999元，超级闪充版5999元，兰博基尼版9999元。 ,2018-07-30,0,0,0,0
4466478168769890,6428709118,转发微博,2020-01-30,0,0,1,1
4466470597267168,6428709118,转发微博,2020-01-30,1,0,0,1
4466313004656445,6428709118,转发微博,2020-01-30,0,0,0,1
4466273230344920,6428709118,转发微博,2020-01-30,0,0,0,1
4466267362377269,6428709118,转发微博,2020-01-30,0,0,0,1
4466264401329315,6428709118,转发微博,2020-01-30,0,0,0,1
4466263974018808,6428709118,转发微博,2020-01-30,0,0,0,1
4466263877288996,6428709118,转发微博,2020-01-30,0,0,0,1
4466263759900501,6428709118,转发微博,2020-01-30,0,0,0,1
4466263424284228,6428709118,转发微博,2020-01-30,0,0,0,1
4489261350736829,2299300381,,2020-04-02,0,0,0,1
4488542870808251,2299300381,[左哼哼],2020-03-31,0,0,0,1
4486099584311519,2299300381,,2020-03-24,0,0,0,1
4485647178057651,2299300381,,2020-03-23,0,0,0,1
4483571987666685,2299300381,,2020-03-17,0,0,0,1
4463292820536885,2299300381,转发微博,2020-01-21,0,0,0,1
4453102877222835,2299300381,【29.9】南方 原味黑芝麻糊1200g，好评超多的南方黑芝麻糊，平时活动超级少一大包有30小包，这个价格超值！代餐挺不错的，以黑养黑，对头发很好哦 网页链接    ↑↑↑购买点上面↑↑↑    iFashion搭配的微博视频 ,2019-12-24,0,0,0,0
4452188858278658,2299300381,,2019-12-22,0,0,0,1
4452009584940729,2299300381,,2019-12-21,0,0,0,1
4519749000713651,5258503297,dha鱼油补脑提高记忆力60粒，99入 ,2020-06-25 17:00:04,0,1,0,0
4519746899467768,5258503297,【送面糊盆，打蛋器】家用小型薄饼机，39入 ,2020-06-25 16:52:04,0,1,0,0
4519744802364025,5258503297,【索利斯】负离子直发梳直卷两用神器，219入 ,2020-06-25 16:44:04,0,1,0,0
4519742700174760,5258503297,【好媳妇】免手洗平板拖把，69.9入 ,2020-06-25 16:35:04,0,1,0,0
4519740603578870,5258503297,【小熊】全自动迷你电炖砂锅汤粥锅，69入 ,2020-06-25 16:27:04,0,1,0,0
4519738501944432,5258503297,【花印】滋养型卸妆水380ml+99ml，39.9入 ,2020-06-25 16:19:04,0,1,0,0
4519736401334378,5258503297,【九芝堂】养肺枇杷桔红膏150g，28.8入 ,2020-06-25 16:10:04,0,1,0,0
4519734299597722,5258503297,【买一送一】新升级福派电动牙刷，48入 ,2020-06-25 16:08:04,0,1,0,0
4519732201437300,5258503297,【淘冰客】缤纷十二滋雪糕共24支，89入 ,2020-06-25 16:08:04,0,1,0,0
4519730101538163,5258503297,【送收纳袋】好粥道八宝粥整箱10罐，34.9入 ,2020-06-25 16:08:04,0,1,0,0
4516827910379896,5091578752,OMG！一键转发就能领红包？这也太棒了吧！天猫618百万红包等你来抢~#理想生活狂欢季#有你想要的#618超级晚#、#天猫官方爆款清单#等，别犹豫啦快来一起玩耍吧~天猫618微博分会场,2020-06-17,0,0,0,1
4516827906474971,5091578752,天猫618终于来啦！百万红包等你来抢，更有618大红包！赶紧戳>>>天猫618微博分会场天猫#理想生活狂欢季#官方攻略，#618超级晚#、#天猫官方爆款清单#更多618精彩等你来发掘。,2020-06-17,0,0,0,1
4516827898026515,5091578752,福利来啦！天猫618微博分会场有超多红包噢！进入会场互动即可领取天猫618微博分会场，天猫#618超级晚#火爆开启，#天猫官方爆款清单#等你来发现。,2020-06-17,0,0,0,1
4516827882045719,5091578752,#理想生活狂欢季#发红包拉！赶紧戳>>>天猫618微博分会场，参与转发赢百万现金红包啦~更有#618超级晚#、#天猫官方爆款清单#等你来哟！,2020-06-17,0,0,0,1
4505708903601771,5091578752,我想成为锦鲤@李佳琦Austin,2020-05-17,0,0,0,1
4504113251843079,5091578752,转发微博,2020-05-13,0,0,0,1
4503901662308049,5091578752,转发微博,2020-05-12,0,0,0,1
4502249969991003,5091578752,@Ye策马啸西风,2020-05-08,0,0,0,1
4500050250591629,5091578752,转发微博,2020-05-02,0,0,0,1
4492915223287817,5091578752,转发微博,2020-04-12,0,0,0,1
4486206085210818,6195134030,,2020-03-25,0,0,0,1
4485755684126688,6195134030,,2020-03-23,0,0,0,1
4483648558894585,6195134030,,2020-03-18,0,0,0,1
4463865964198736,6195134030,转发微博,2020-01-23,1,0,0,1
4518169290607171,6158234729,//@Akcat爱困的猫_:数据就是我们最好的底气冲鸭,2020-06-21,0,0,0,1
4517514187450432,6158234729,转发微博,2020-06-19,0,0,0,1
4516972510034394,6158234729,转发微博,2020-06-18,0,0,0,1
4515519421745511,6158234729,天呐，我要死在里面了,2020-06-14,0,0,0,1
4514793879722419,6158234729,存存存,2020-06-12,0,0,0,1
4514780440716224,6158234729,转发微博,2020-06-11,0,0,0,1
4514773042381020,6158234729,转发微博,2020-06-11,0,0,0,1
4512828154960254,6158234729,转发微博,2020-06-06,0,0,0,1
4512349413183968,6158234729,转发微博,2020-06-05,0,0,0,1
4510423761734065,6158234729,转发微博,2020-05-30,0,0,0,1
4519666851055097,6574135119,端午安康 ,2020-06-25 12:08:31,0,1,0,0
4519637549757167,6574135119,呜呜猪猪//@陆叶祺养猪了:哈哈哈哈哈哈哈哈我也去看看我的//@芝士妹宝:…好厉害//@猎来的狐狸跑了:猪咪好睿智//@青檬可乐 :笑死我啦，符合人设//@一代碟王小胖鲲 :我笑吐了,2020-06-25 10:08:31,0,0,0,1
4519454447243931,6574135119,那些浑水摸鱼的人 我祝你摸鲨鱼的jio ,2020-06-24 22:08:31,0,0,0,0
4519453688486069,6574135119,好👏👏👏,2020-06-24 22:08:31,0,0,0,1
4519453154622818,6574135119,转发微博,2020-06-24 22:08:31,1,0,1,1
4519451477206096,6574135119,可怜//@爱猪猪老婆气死你略略:实用//@-樱井孝孝孝孝孝宏儿-:笑死我了//@小猪失踪://@零度星辰寂://@奧蘿拉格蘭特:🍵得好//@普陀区小猪葵比:那些人 太可怜了,2020-06-24 22:08:31,0,0,4,1
4519451284952921,6574135119,哟 原来是假的//@陆叶祺养猪了:啊？//@雪音呀:啊？//@ALTAIRLX:这么矮 二级残废啊//@水蓝若希:天天cue什么篮球篮球我还以为个个190呢，结果我去，170不到，别特么提篮球了，回家卖煎饼吧假鞋大哥,2020-06-24 22:08:31,0,0,0,1
4519451090755865,6574135119,哈哈哈哈哈哈哈哈哈//@我爱喝旺仔牛奶O:噗哈哈哈哈哈哈哈确实传染连带呢//@私奔去马代:哈哈哈哈理解的很准确//@笨蛋猪猪又尿裤子了i:啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑吐了笑吐了 都点开笑//@巷南空舟:靠子笑死我了哈哈哈哈哈哈哈哈,2020-06-24 22:08:31,0,0,0,1
4519450848156748,6574135119,今天生日 ，本来心情好好的 一上线就碰见傻逼 ,2020-06-24 22:08:31,1,8,0,0
4519126573819788,6574135119,嗷嗷嗷啊啊啊啊,2020-06-23,0,0,0,1
4468316581868477,6765738661,转发微博,2020-02-04,0,0,0,1
4468316406385633,6765738661,转发微博,2020-02-04,0,0,0,1
4468316363736469,6765738661,转发微博,2020-02-04,0,0,0,1
4468316263433399,6765738661,转发微博,2020-02-04,0,0,0,1
4468316208749647,6765738661,转发微博,2020-02-04,0,0,0,1
4467939208360119,6765738661,我关注了陈念航超话，小伙伴们快来加入陈念航超话一起聊聊吧~戳这里→ 陈念航超话 ,2020-02-03,0,0,0,0
4466811724394755,6765738661,转发微博,2020-01-31,0,0,0,1
4466811665741523,6765738661,转发微博,2020-01-31,0,0,0,1
4466811620235728,6765738661,转发微博,2020-01-31,0,0,0,1
4466811498260569,6765738661,转发微博,2020-01-31,0,0,0,1
4508202929128307,6032709179,蔡徐坤超话#蔡徐坤新歌情人#  快来快来！看看蔡徐坤专属独一无二的KUN式情歌@蔡徐坤,2020-05-24,0,0,0,1
4507875278602912,6032709179,蔡徐坤超话#情人舞台像拍mv# #蔡徐坤梦幻水舞台# 你轻轻一个吻 我疯狂体会 气氛开始升温 危险又迷人 @蔡徐坤,2020-05-23,0,0,0,1
4507872681880264,6032709179,蔡徐坤超话#青2青春制作人代表蔡徐坤##情人舞台像拍mv# 你轻轻一个吻 我疯狂体会气氛开始升温 危险又迷人太迷人了止不住的一直看@蔡徐坤 ,2020-05-23,2,3,0,0
4507514739449396,6032709179,蔡徐坤超话#奔跑吧蔡徐坤# #奔跑吧先导片#  蔡小葵这吃的很诱惑啊那倔强的小坚持@蔡徐坤,2020-05-22,0,0,0,1
4507511904709954,6032709179,蔡徐坤超话#奔跑吧蔡徐坤# #奔跑吧先导片#  仅仅一个先导片！让蔡徐坤给我全家笑懵了蔡小葵快要喜死人了@蔡徐坤,2020-05-22,0,0,0,1
4506640113895825,6032709179,蔡徐坤超话期待这首全新单曲《情人》，感觉好甜蜜哦~//@蔡徐坤工作室:时隔两年，蓝玫瑰。@蔡徐坤 全新单曲《情人》，敬请期待。,2020-05-20,0,0,0,1
4506638931599529,6032709179,蔡徐坤超话 lover.蓝玫瑰~520快乐~@蔡徐坤,2020-05-20,0,0,0,1
4502784828231551,6032709179,蔡徐坤超话#纪梵希彩妆代言人蔡徐坤#  蔡PD这一身好帅哎！风流倜傥的少年期待下个周的合作舞台@蔡徐坤,2020-05-09,0,0,0,1
4501367060485334,6032709179,蔡徐坤超话#蔡徐坤和训练生合唱#  希望与爱！从未离开！蔡徐坤带着训练生们合唱了暖心又治愈的《HOME》@蔡徐坤,2020-05-05,0,0,0,1
4497195619425828,6032709179,蔡徐坤超话#蔡徐坤加盟奔跑吧#  马上可以看到蔡徐坤的户外综艺啦，感觉坤哥即将会get相声这个技能@蔡徐坤,2020-04-24,0,0,0,1
4519676912267151,6471112467,转发微博,2020-06-25 13:08:49,0,0,0,1
4519676069769629,6471112467,转发微博,2020-06-25 13:08:49,0,0,0,1
4519672931859776,6471112467,转发微博,2020-06-25 12:08:49,0,0,0,1
4519672924170902,6471112467,转发微博,2020-06-25 12:08:49,0,0,0,1
4519624744691025,6471112467,转发微博,2020-06-25 09:08:49,0,0,0,1
4519624630839671,6471112467,转发微博,2020-06-25 09:08:49,0,0,0,1
4519624618231936,6471112467,转发微博,2020-06-25 09:08:49,0,0,0,1
4519624319820557,6471112467,转发微博,2020-06-25 09:08:49,0,0,0,1
4519623402648616,6471112467,转发微博,2020-06-25 09:08:49,0,0,0,1
4519623389687084,6471112467,转发微博,2020-06-25 09:08:49,0,0,0,1
4519315787867279,5514901616,蔡徐坤超话来到这里一切归零  单枪匹马出击 备受争议的风格 特立独行 招来了妒忌 一直咬紧牙关 坚持走着的这条路  一旦站上舞台 就绝对不会再认输 我总是被规定 但我确信靠自己走到底 太多顾及    四面伏击     身不由己 让我无法呼吸 bowlHater勾肩搭着背 在我身后组着队 总有太多莫名其 ...全文,2020-06-24 17:09:09,8,10,0,0
4516744053721478,5514901616,坚持久一点,2020-06-17,0,4,0,1
4512404199024981,5514901616,想做一些事情暂时退圈一阵子，不是不喜欢了是太喜欢想努力一下[加油][加油][加油]我会回来的大哥说flag不能乱立，我尽力而为Raise me up ,2020-06-05,0,2,0,0
4512033226111398,5514901616,我为蔡徐坤超话贡献387影响力，超话目前还差90709915影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-04,0,0,0,0
4511454889643281,5514901616,我为蔡徐坤超话贡献66影响力，超话目前还差77448843影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-02,0,0,0,0
4511074798787604,5514901616,我为蔡徐坤超话贡献66影响力，超话目前还差48174032影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-01,0,0,0,0
4510953050636514,5514901616,蔡徐坤超话小葵！！猪咪六一快乐啊每一天都要开心！！快乐 ,2020-06-01,0,0,11,0
4510799144710676,5514901616,蔡徐坤超话来啦！！！跪谢金猪巴巴感谢蔡徐坤！！！！ ,2020-06-01,1,4,0,0
4510427352408998,5514901616,再大都是宝贝,2020-05-30,0,0,0,1
4510424538673903,5514901616,辛苦了，蔡PD今天也是毕业了,2020-05-30,0,0,0,1
4508837456277676,7103154800,转发微博,2020-05-26,0,0,0,1
4501596460004362,7103154800,转发微博,2020-05-06,0,0,0,1
4496247975446405,7103154800,@爱坤的菜菜2 @爱坤坤的倩姐惹,2020-04-21,0,0,0,1
4493654410797334,7103154800,哈哈哈@蔡坤菜,2020-04-14,2,0,0,1
4493654049366603,7103154800,@爱坤的菜菜2 好看鸭,2020-04-14,0,0,0,1
4480632497276449,7103154800,//@火影贴吧官方微博:美丽又迷人的反派角色//@Choi_TG:每次出场前要补涂指甲油呢 不然新长出来指甲就不好看了 可精致,2020-03-09,0,0,0,1
4467218391918522,7103154800,//@甜软坤:怎么回事啊蔡徐坤  自己咋还害羞呢 哈哈哈哈,2020-02-01,0,0,0,1
4465455278808743,7103154800,快看完了，🐴,2020-01-27,0,0,0,1
4464629893628199,7103154800,新年“鼠”我最棒！我在集卡鸿运包里开出了@让红包飞 送我的【1.88元】红包~领到就是福气！愿2020年大家都能收获“鼠”不清的快乐，“鼠”不完的钞票 ~#集卡开鸿运# ，赞我沾喜气哦~ 新年开运卡 ,2020-01-25,0,0,0,0
4464616002577133,7103154800,好哒好哒，愿望是画画更加棒，谢谢小坤的祝福,2020-01-25,0,0,0,1
4451909383487023,6148822326,每天荒废时间不如看我的微博来赚钱！需要38个小助手帮忙。 ,2019-12-21,0,0,0,0
4451247962914320,6148822326,每天荒废时间不如看我的微博来赚钱！需要38个小助手帮忙。 ,2019-12-19,0,0,0,0
4396914264591410,6148822326,教堂里，一个小男孩在祈祷：“上帝呀！我只有一个小小的心愿，请把首都移到纽约吧 ！”一个牧师在旁边听到后，问小男孩：“小朋友，你为什么祈祷要把首都移到纽约？”小男孩答道：“有一个考试题问的是首都在哪，我答的是纽约。” ,2019-07-22,0,0,0,0
4375036393526988,6148822326,【宾利特别版欧陆GT】宾利欧陆GT Speed将搭载一款排量为6.0升的W12发动机，并且采用双涡轮增压的进气方式，从而使发动机能够爆发出472千瓦的最大功率。而当发动机的转速处于2000至5000转时，则能压榨出840牛米的峰值扭矩，从而较标准版车型分别提升了7千瓦和20牛米，最终将百公里加速时间定格在4.1秒。 ,2019-05-23,0,0,0,0
4369990189197705,6148822326,【亲子装】蓝色T恤+深蓝色中长外套+皮革紧身裤+中帮运动鞋。 ,2019-05-09,0,0,0,0
4361907652031319,6148822326,【这些细节让女儿养得更漂亮】换牙的时候莫舔，整齐的牙齿很重要；指甲别剪太短，指甲平平不好看；没发育前莫穿牛仔裤，影响腿部发育；适当修剪睫毛，可以长到更长；端正站姿、坐姿和行姿，莫弯腰驼背；晚十点前一定要入睡；培养女孩的善良率真性格；培养女孩的艺术素养，塑造女孩的气质。 ,2019-04-17,0,0,0,0
4361538569102296,6148822326,带帽子的枕套，像连帽衫一样，每个枕套都长有一个帽子，平时睡觉时可以充当眼罩用来遮光，而天气寒冷时则可以戴着保暖。 ,2019-04-16,0,0,0,0
4358802872778871,6148822326,【不是所有人都适合】虽然茶树精油祛痘效果很棒。但是还有很多人群是不适用茶树精油祛痘的，比如干性皮肤、经期女性和妊娠3个月内的孕妇、高血压患者、肿瘤患者、皮肤处于过敏期者等都不适用茶树精油祛痘，会产生很多不良反应，所以千万不要为了图方便、图效果就随意使用。 ,2019-04-08,2,0,0,0
4341695011107396,6148822326,【劲爆鸡米花】1.鸡脯肉洗净切1厘米左右的丁2.放料酒3.放盐4.放蚝油5.放生抽6.放点胡椒粉，搅拌均匀腌1小时7.准备蛋液、淀粉、面包糠8.依次裹上淀粉、蛋液、面包糠9.空气炸锅预热3分钟，180度炸10分钟。 ,2019-02-20,0,0,0,0
4325463410916128,6148822326,我外表看起来是如此强悍，可我内心是无可救药的浪漫。 ,2019-01-06,0,0,0,0
4519529914662975,6681054704,//@低温幕川:我就知道最后的结果还是骂蔡徐坤和蔡徐坤粉丝，无关蔡的节目非要cue蔡的黑梗，粉丝不能生气，一生气就是“粉丝玻璃心”“cue蔡是给蔡热度”一口一个饭圈母狗骂蔡的粉丝，从头到尾顺一下整件事难道不是我们人在家中坐锅从天上来吗？难道揭人伤疤＝keep real？,2020-06-25 03:09:32,0,0,0,1
4519529272673930,6681054704,世界晚安 艾蹭和杨假鞋除外 ,2020-06-25 03:09:32,0,0,0,0
4519521078474513,6681054704,绿茶双标男 还删博装可怜 好白莲呐 是不是男人啊,2020-06-25 02:09:32,0,0,0,1
4519519940729146,6681054704,//@酣眠企划:没素质不等于real，拿别人曾经历过网暴的梗来开玩笑就是不合时宜的，没有人要上升整个圈子，我们在乎的仅仅只有这件事的态度。捅完别人一刀说我没有恶意，难道还要流着血的人来宽恕你吗？,2020-06-25 02:09:32,0,0,0,1
4519519504216112,6681054704,真的是很多akmm的噩梦啊 谁会向遭受霸凌的妹妹们道歉呢 蔡徐坤及粉丝明明都因此承受了太多恶意 还cue一下怎么了,2020-06-25 02:09:32,0,0,0,1
4519518514782506,6681054704,//@一颗脸颊痣:没有人能替蔡徐坤和他的粉丝脱敏！,2020-06-25 02:09:34,0,0,0,1
4519498261415862,6681054704,我们一起向前走 迎接阳光,2020-06-25 01:09:34,0,0,0,1
4519480259221899,6681054704,今天真的见识一堆男绿茶哈,2020-06-25 00:09:36,0,0,0,1
4519477041987878,6681054704,,2020-06-24 23:09:36,0,0,0,1
4519475799563913,6681054704,我参与了@只是叭呐呐 发起的【#奔跑吧蔡徐坤#  蔡徐坤 cxk 蔡徐坤粉丝 ikun】，我投给了“冰皮薄荷饼”这个选项，你也快来表态吧~,2020-06-24 23:09:36,0,0,0,1
4516504719505621,2401576022,收藏了,2020-06-16,0,0,0,1
4511432005633337,2401576022,#爱奇艺超前点播庆余年被判违法#话说这是从腾讯的陈情令开始的吧，腾讯带头搞不判的吗？资本真的好恶心 ,2020-06-02,1,0,0,0
4511407708721829,2401576022,#女子上海火车站抢2岁女童获刑一年半#这是有后台吧？有后台吧？判得啥玩意儿？才一年半？？？？这明抢啊，万一真的成功了毁的就是一个家啊！就这么轻易放过这人？真的好无语😓 ,2020-06-02,3,0,0,0
4510708770165481,2401576022,,2020-05-31,0,0,0,1
4509962925586603,2401576022,因为没结婚就可以和前女/男友玩暧昧吗？没见过这么不要脸的人，还觉得自己一丁点错都没有。 ,2020-05-29,0,0,0,0
4508807155859139,2401576022,#赞比亚中国公民遇害案现场#又压热搜？我不信这事情就这么点阅读讨论量！没上去就算了现在还打算撤的吗？ ,2020-05-26,20,2,0,0
4508795793387319,2401576022,#赞比亚中国公民遇害案现场#希望中国硬气点，好好处理下这个事情！！就这么被黑人砍死了？另外中国的那些没素质的黑人什么时候赶出去啊 ,2020-05-26,52,0,1,0
4507502950150621,2401576022,#奔跑吧先导片#没有电视📺啊 ,2020-05-22,1,0,0,0
4504627650025437,2401576022,转发微博,2020-05-14,0,0,0,1
4503675621442461,2401576022,转发微博,2020-05-12,0,0,0,1
4519749570326567,6537557440,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人##动感地带蔡徐坤焕新合作# 百度送花了每天3朵网页链接360搜索人气榜 网页链接菜菜打捞 @蔡徐坤  cxk       蔡徐坤 情人—蔡徐坤  ,2020-06-25 17:02:39,0,2,0,0
4519447824797590,6537557440,博主请出书,2020-06-24 21:09:39,0,0,0,1
4519445857596249,6537557440,欺负小坤的人都会自食恶果🙏🙏,2020-06-24 21:09:41,0,0,0,1
4519355868174909,6537557440,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人##动感地带蔡徐坤焕新合作# 菜菜打捞@蔡徐坤 情人—蔡徐坤 ,2020-06-24 17:09:41,0,21,1,0
4519355607597080,6537557440,我为蔡徐坤超话贡献66影响力，超话目前还差1212333影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-24 17:09:41,0,0,0,0
4519355508231683,6537557440,#奔跑吧蔡徐坤#,2020-06-24 17:09:41,0,0,0,1
4519355197325970,6537557440,转发微博,2020-06-24 17:09:43,0,0,0,1
4519354928738180,6537557440,了不起的蔡徐坤,2020-06-24 17:09:43,0,0,0,1
4519354794738417,6537557440,转发微博,2020-06-24 17:09:43,0,0,0,1
4519353577558950,6537557440,无辜被骂不能回嘴也不能回骂 那就只能安利自家孩子了  都知道咱们家穷,2020-06-24 17:09:43,0,0,0,1
4519705224258899,6131116454,好厉害呀,2020-06-25 14:09:58,0,0,0,1
4519701616724028,6131116454,给我笑的哈哈哈哈哈哈//@明天嗝屁:我参与了@青春有令 发起的投票【你比较能get到谁？】，我投给了“好他妈配”这个选项，你也快来表态吧~,2020-06-25 14:09:58,0,0,0,1
4519650450531591,6131116454,这这这太可爱了//@鈮铌:哇哇大哭了我太可爱了//@二拾六://@GuAiUhu://@布布想过平静的生活: 太治愈了✨//@鯨骨牢籠:转发微博,2020-06-25 11:09:58,0,0,0,1
4519647866607089,6131116454,太suai了//@不是饿就是累啊:董了！！！//@鈮铌:今天才清楚认识到什么叫国宝级//@4DSC春卷:昀昀国国宝级———————————美男！,2020-06-25 11:09:58,0,0,0,1
4519647054122160,6131116454,小熊，想你//@Lepunkyo:suki//@两倍截止日期:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈是这么回事🥵🥵,2020-06-25 11:09:58,0,0,0,1
4519646743390907,6131116454,笑死我了，速来@Aqchidoo-,2020-06-25 11:09:58,0,1,0,1
4519645916801429,6131116454,？//@划桨高手://@宝石收藏夹:莫呀 还以为是🇰🇷欢乐喜剧人海选现场,2020-06-25 11:09:58,0,0,0,1
